geo_code1,geo_code2,car,foot,public,other,bike,all
79,80,41,0,25,0,0,66
79,81,491,0,324,41,0,856
79,82,23,0,248,101,0,372
79,83,138,0,195,41,0,374
79,84,234,0,23,138,0,395
79,85,96,0,52,0,0,148
79,86,106,0,0,18,0,124
79,87,0,67,600,0,0,667
79,88,41,0,300,41,33,415
79,89,48,0,168,0,0,216
79,90,103,0,333,0,0,436
79,91,41,0,0,0,0,41
79,92,41,0,41,23,0,105
79,93,63,40,73,0,0,176
79,94,82,0,98,62,0,242
79,96,108,0,214,0,0,322
79,97,219,0,268,21,0,508
79,99,58,0,0,0,0,58
79,100,41,0,141,0,0,182
79,101,90,0,142,0,0,232
79,102,114,0,61,85,0,260
79,104,0,0,44,21,0,65
79,105,50,0,44,0,0,94
79,106,0,0,41,0,0,41
79,107,254,0,0,99,0,353
79,108,0,0,35,51,0,86
79,236,41,0,112,0,0,153
79,237,0,0,26,0,0,26
79,238,0,0,151,0,0,151
79,239,110,0,42,0,0,152
79,240,0,0,0,0,298,298
79,241,0,0,69,0,0,69
79,250,0,0,108,0,0,108
79,252,0,0,393,0,0,393
79,254,129,0,248,0,0,377
80,1,0,0,623,0,0,623
80,2,26,0,88,0,64,178
80,4,0,0,44,214,0,258
80,5,44,0,457,161,0,662
80,6,0,0,44,0,0,44
80,9,0,0,40,0,0,40
80,11,22,0,0,0,0,22
80,13,0,0,44,0,0,44
80,14,180,0,0,0,0,180
80,16,44,0,88,0,0,132
80,18,0,0,135,0,0,135
80,19,0,0,140,49,0,189
80,23,98,0,29,0,0,127
80,24,0,0,0,44,0,44
80,25,162,0,162,0,0,324
80,27,0,0,273,104,0,377
80,28,88,0,214,0,0,302
80,29,405,0,0,0,0,405
80,30,109,0,58,0,0,167
80,31,0,0,414,49,0,463
80,32,180,0,1215,0,0,1395
80,33,15,6,48,15,0,84
80,34,100,0,178,0,0,278
80,35,0,0,553,0,0,553
80,36,492,0,342,0,0,834
80,37,150,0,0,18,0,168
80,43,0,0,151,0,0,151
80,45,496,0,0,0,0,496
80,50,74,0,0,0,0,74
80,51,104,0,0,0,0,104
80,52,42,0,0,180,0,222
80,53,44,0,81,0,0,125
80,55,0,0,0,168,64,232
80,56,0,0,309,107,0,416
80,57,0,0,276,0,0,276
80,58,0,0,100,0,0,100
80,61,125,0,0,0,0,125
80,62,0,0,29,0,0,29
80,63,0,0,180,0,0,180
80,64,0,0,48,0,0,48
80,65,116,0,0,0,0,116
80,66,58,0,0,0,84,142
80,68,137,210,244,545,326,1462
80,69,178,0,0,80,0,258
80,70,71,0,0,0,0,71
80,74,102,0,228,0,0,330
80,75,107,0,140,44,0,291
80,76,62,98,33,0,0,193
80,77,1029,1947,295,93,0,3364
80,78,89,44,99,72,0,304
80,79,41,0,0,0,0,41
80,80,2783,16389,0,230,128,19530
80,81,392,630,113,187,0,1322
80,82,1138,1656,1079,106,0,3979
80,83,195,1541,465,510,200,2911
80,84,193,0,0,51,0,244
80,85,11,0,39,24,0,74
80,86,0,0,48,20,0,68
80,87,67,33,33,67,146,346
80,88,171,0,0,0,0,171
80,89,216,0,0,168,69,453
80,90,0,0,33,0,0,33
80,93,0,0,60,0,0,60
80,94,0,0,0,44,0,44
80,95,792,0,49,0,0,841
80,96,276,67,205,112,38,698
80,97,158,35,209,35,0,437
80,99,96,0,0,0,0,96
80,100,450,0,200,267,0,917
80,101,286,0,53,44,0,383
80,102,136,0,0,0,0,136
80,104,21,0,0,0,0,21
80,108,39,0,0,0,0,39
80,239,26,0,0,0,0,26
80,240,59,0,0,0,0,59
80,252,0,0,0,44,0,44
80,254,0,0,294,0,0,294
81,1,0,0,40,0,0,40
81,2,0,0,92,0,0,92
81,3,111,0,61,0,0,172
81,4,468,0,0,0,0,468
81,5,684,0,56,0,0,740
81,7,98,0,0,78,0,176
81,8,43,0,155,0,0,198
81,11,0,0,63,0,0,63
81,14,111,0,0,0,0,111
81,17,13,0,0,0,0,13
81,20,43,0,0,0,0,43
81,22,29,0,0,0,0,29
81,23,0,0,56,0,0,56
81,24,46,0,0,0,0,46
81,27,0,0,176,0,0,176
81,28,0,0,283,66,0,349
81,29,198,0,194,72,0,464
81,30,159,0,0,0,0,159
81,31,0,0,342,214,0,556
81,32,218,0,334,0,0,552
81,33,31,0,0,0,0,31
81,34,146,0,390,47,0,583
81,35,0,0,0,291,0,291
81,36,131,0,0,0,0,131
81,38,0,0,35,0,0,35
81,41,0,0,56,0,0,56
81,43,0,0,0,102,0,102
81,48,0,0,191,0,0,191
81,49,0,0,32,0,0,32
81,50,0,0,30,0,0,30
81,52,98,0,61,0,0,159
81,53,182,0,0,0,0,182
81,54,56,0,97,56,0,209
81,55,139,0,0,0,0,139
81,56,0,0,0,0,256,256
81,57,345,0,63,0,0,408
81,60,0,0,0,102,148,250
81,61,204,0,0,0,0,204
81,62,53,0,54,0,0,107
81,63,23,0,0,0,0,23
81,64,0,0,261,172,174,607
81,65,405,0,50,446,0,901
81,66,372,0,38,164,0,574
81,67,198,0,0,419,0,617
81,68,808,1210,132,802,355,3307
81,69,470,152,226,336,0,1184
81,70,139,0,0,155,0,294
81,74,248,0,231,56,142,677
81,75,91,0,61,163,0,315
81,76,757,275,0,34,0,1066
81,77,248,82,0,0,0,330
81,78,545,0,14,229,0,788
81,79,308,0,324,41,0,673
81,80,552,824,0,49,0,1425
81,81,1331,13170,0,358,646,15505
81,82,671,2014,558,213,89,3545
81,83,447,38,75,61,81,702
81,84,51,0,102,0,0,153
81,85,126,0,0,24,0,150
81,86,27,0,0,0,0,27
81,87,340,0,0,100,0,440
81,88,138,0,0,0,0,138
81,89,0,0,114,0,0,114
81,90,0,0,206,0,0,206
81,93,87,0,345,0,0,432
81,94,0,0,0,56,0,56
81,95,241,0,0,0,0,241
81,96,807,0,73,61,0,941
81,97,110,0,61,0,51,222
81,100,404,0,163,0,0,567
81,101,226,0,321,0,0,547
81,102,250,0,0,0,0,250
81,103,10,0,0,0,0,10
81,104,73,0,23,0,0,96
81,105,286,0,0,0,0,286
81,107,99,0,0,99,0,198
81,238,0,0,438,0,0,438
81,240,0,0,355,0,0,355
81,251,56,0,0,0,0,56
82,1,31,0,40,0,0,71
82,2,0,0,260,0,0,260
82,3,0,0,473,0,0,473
82,4,30,0,0,0,0,30
82,5,0,0,97,162,0,259
82,6,0,0,257,0,0,257
82,7,0,0,0,18,0,18
82,9,26,0,0,0,0,26
82,12,182,0,0,0,0,182
82,14,0,0,61,0,0,61
82,15,0,0,70,0,0,70
82,16,0,0,302,0,0,302
82,18,0,0,366,0,0,366
82,19,0,0,0,156,0,156
82,20,0,0,306,0,0,306
82,22,0,0,36,0,0,36
82,23,0,0,317,0,0,317
82,24,181,0,22,0,0,203
82,27,177,0,495,31,0,703
82,28,0,0,79,0,0,79
82,29,0,0,56,0,0,56
82,30,402,0,234,0,0,636
82,31,0,0,491,64,0,555
82,32,21,0,122,21,0,164
82,33,15,0,15,6,0,36
82,34,47,0,70,53,0,170
82,35,0,0,128,51,0,179
82,36,131,0,1066,0,0,1197
82,37,0,0,31,0,0,31
82,40,0,0,0,27,0,27
82,41,0,0,494,26,0,520
82,42,0,0,21,0,0,21
82,43,0,0,97,0,0,97
82,47,0,0,107,0,0,107
82,49,0,0,146,0,0,146
82,50,0,0,74,0,0,74
82,51,87,0,0,0,0,87
82,52,0,0,42,0,0,42
82,53,0,0,178,53,0,231
82,54,35,0,0,0,0,35
82,55,0,0,541,0,0,541
82,56,83,0,89,148,0,320
82,57,230,0,99,0,0,329
82,58,0,0,200,0,0,200
82,59,0,0,607,0,0,607
82,60,205,0,0,0,0,205
82,61,1015,0,238,0,0,1253
82,62,31,0,229,0,0,260
82,63,11,0,0,0,0,11
82,64,171,0,0,95,276,542
82,66,174,0,0,0,84,258
82,67,0,0,176,0,80,256
82,68,527,215,76,90,130,1038
82,69,115,0,0,7,102,224
82,70,0,0,943,0,0,943
82,74,62,0,470,21,0,553
82,75,56,0,99,0,0,155
82,76,0,0,76,0,0,76
82,77,598,442,263,667,0,1970
82,78,759,0,109,307,89,1264
82,79,182,0,686,101,0,969
82,80,1294,1653,554,335,0,3836
82,81,600,2006,356,416,142,3520
82,82,1198,24423,153,0,744,26518
82,83,854,1132,269,228,145,2628
82,84,51,0,74,102,0,227
82,85,35,0,44,0,0,79
82,87,176,0,54,266,49,545
82,88,675,0,150,719,0,1544
82,89,168,0,0,0,0,168
82,90,0,0,0,501,0,501
82,91,0,0,30,33,0,63
82,93,0,0,0,70,0,70
82,94,0,0,67,0,0,67
82,95,400,129,952,0,147,1628
82,96,419,428,238,62,190,1337
82,97,671,0,44,186,0,901
82,99,58,0,0,33,0,91
82,100,132,0,0,0,0,132
82,101,130,0,200,130,0,460
82,102,114,0,201,100,45,460
82,103,21,0,46,14,0,81
82,104,110,0,0,0,0,110
82,105,609,0,0,113,0,722
82,107,1241,0,0,0,0,1241
82,108,0,0,86,0,0,86
82,237,111,0,31,0,0,142
82,240,0,0,76,0,0,76
82,250,254,0,108,0,0,362
82,252,126,0,126,0,0,252
83,1,69,0,247,84,0,400
83,2,0,0,69,0,0,69
83,3,36,0,406,0,0,442
83,5,0,0,236,0,0,236
83,6,0,0,349,0,0,349
83,7,0,0,234,69,0,303
83,20,0,0,254,0,0,254
83,21,0,0,321,0,0,321
83,22,0,0,165,0,0,165
83,24,0,0,146,0,0,146
83,26,33,0,0,0,0,33
83,27,0,0,658,0,0,658
83,28,0,0,744,527,0,1271
83,29,147,0,273,0,0,420
83,30,240,0,129,233,0,602
83,31,559,0,193,138,0,890
83,32,108,0,1470,0,0,1578
83,33,62,0,0,15,0,77
83,34,301,0,39,77,0,417
83,35,55,0,53,0,0,108
83,36,299,0,1104,0,0,1403
83,37,0,0,0,37,0,37
83,41,197,0,0,0,0,197
83,43,0,0,177,0,0,177
83,49,0,0,74,0,0,74
83,52,0,0,189,0,0,189
83,54,37,0,117,0,0,154
83,55,0,0,196,0,0,196
83,56,0,0,231,0,0,231
83,57,0,0,103,0,0,103
83,59,0,0,259,0,0,259
83,60,102,0,0,0,0,102
83,61,69,0,0,0,0,69
83,62,0,0,56,0,0,56
83,63,11,0,0,0,0,11
83,64,0,0,200,0,0,200
83,65,220,0,0,207,0,427
83,66,58,0,0,0,0,58
83,67,193,0,0,0,0,193
83,68,205,0,94,0,276,575
83,69,168,0,182,0,0,350
83,70,69,0,53,0,0,122
83,74,0,0,197,137,0,334
83,75,160,0,0,0,0,160
83,76,128,0,173,0,0,301
83,77,674,720,276,0,0,1670
83,78,0,0,344,0,0,344
83,79,138,0,268,41,0,447
83,80,274,1805,233,78,200,2590
83,81,392,0,281,61,81,815
83,82,824,1607,694,228,145,3498
83,83,1772,12631,150,175,0,14728
83,84,360,51,297,0,0,708
83,85,47,0,12,69,0,128
83,86,268,30,0,0,0,298
83,87,892,979,186,57,100,2214
83,88,1539,21,225,210,0,1995
83,89,470,607,235,0,400,1712
83,90,193,189,206,0,0,588
83,91,88,0,0,0,0,88
83,92,4,0,0,0,0,4
83,93,131,0,64,466,0,661
83,94,0,0,29,62,0,91
83,95,1265,2230,104,0,0,3599
83,96,988,67,0,0,95,1150
83,97,608,0,78,248,0,934
83,98,19,0,25,0,0,44
83,99,0,0,0,41,0,41
83,100,1160,0,0,215,0,1375
83,101,692,0,75,438,400,1605
83,102,49,0,0,350,0,399
83,103,21,0,45,0,0,66
83,104,64,0,23,0,0,87
83,105,195,0,1854,0,0,2049
83,107,2347,0,118,0,0,2465
83,108,37,0,0,0,0,37
83,237,206,0,51,0,0,257
83,238,0,0,444,0,0,444
83,254,0,0,129,0,0,129
84,1,51,0,43,19,0,113
84,2,100,0,320,0,0,420
84,3,51,0,47,45,0,143
84,4,0,0,55,51,0,106
84,5,111,0,844,0,0,955
84,6,0,0,659,45,0,704
84,7,244,0,0,45,0,289
84,8,0,0,120,0,0,120
84,9,0,0,45,0,0,45
84,21,0,0,111,0,0,111
84,22,0,0,0,67,0,67
84,23,0,0,51,0,0,51
84,24,51,0,0,0,0,51
84,27,0,0,51,0,0,51
84,28,147,0,276,102,0,525
84,29,248,0,103,51,0,402
84,30,0,0,55,0,0,55
84,31,0,0,51,51,0,102
84,32,445,0,116,96,0,657
84,33,51,51,72,23,0,197
84,34,726,0,0,57,0,783
84,35,466,0,292,0,0,758
84,36,152,530,1032,121,0,1835
84,37,69,0,0,0,0,69
84,39,0,0,152,0,0,152
84,40,51,0,0,0,0,51
84,43,0,0,55,0,0,55
84,49,51,0,0,0,0,51
84,51,93,0,0,89,0,182
84,53,0,0,39,0,0,39
84,54,61,0,0,0,0,61
84,55,98,0,0,0,0,98
84,56,83,0,51,0,0,134
84,57,210,0,177,311,74,772
84,58,0,0,306,0,0,306
84,59,0,0,0,607,0,607
84,62,168,0,0,0,0,168
84,63,0,0,25,0,0,25
84,65,227,0,126,0,0,353
84,66,0,0,38,43,0,81
84,67,51,0,0,0,0,51
84,68,102,0,278,0,0,380
84,69,73,0,0,0,0,73
84,70,130,0,102,0,0,232
84,74,102,0,93,0,0,195
84,75,86,0,0,203,0,289
84,76,72,0,51,201,0,324
84,77,366,0,0,118,0,484
84,78,88,0,104,0,0,192
84,79,183,0,106,160,0,449
84,80,102,0,0,51,0,153
84,81,51,0,102,0,0,153
84,82,114,0,55,203,0,372
84,83,309,0,282,96,0,687
84,84,2556,6632,55,135,0,9378
84,85,1197,2148,0,46,0,3391
84,86,65,231,10,58,26,390
84,87,1648,51,109,276,0,2084
84,88,1186,1348,110,471,0,3115
84,89,325,0,0,0,0,325
84,90,544,265,0,67,0,876
84,91,91,0,55,8,0,154
84,92,9,6,0,0,0,15
84,93,390,1731,149,236,59,2565
84,94,914,371,102,0,0,1387
84,95,204,0,111,0,0,315
84,97,152,0,35,0,0,187
84,99,250,0,0,0,0,250
84,100,201,0,253,0,0,454
84,101,0,0,0,104,0,104
84,102,346,0,0,0,0,346
84,104,42,0,22,0,0,64
84,105,50,0,0,0,0,50
84,106,51,0,0,0,0,51
84,107,99,0,63,0,0,162
84,237,0,0,0,47,0,47
84,251,0,0,389,0,0,389
85,1,33,0,12,0,0,45
85,2,0,0,11,0,0,11
85,3,0,0,26,47,0,73
85,5,0,0,82,0,0,82
85,7,11,0,0,144,0,155
85,8,24,0,12,0,0,36
85,10,0,0,0,24,0,24
85,19,24,0,0,0,0,24
85,23,0,0,35,0,0,35
85,25,97,0,0,0,0,97
85,27,11,0,19,91,0,121
85,29,24,63,24,11,0,122
85,30,162,0,0,0,0,162
85,31,35,0,1541,24,0,1600
85,32,143,21,38,156,0,358
85,33,59,112,0,0,0,171
85,34,390,73,0,88,0,551
85,35,0,0,618,0,0,618
85,36,82,476,24,11,0,593
85,37,11,0,0,24,0,35
85,40,0,0,24,0,0,24
85,42,24,0,0,0,0,24
85,44,0,0,11,0,0,11
85,51,0,0,24,0,0,24
85,54,0,0,35,0,0,35
85,55,0,0,0,20,0,20
85,57,0,0,30,0,0,30
85,59,24,0,267,0,0,291
85,62,11,0,17,0,0,28
85,66,35,0,0,0,0,35
85,67,0,0,0,17,0,17
85,68,131,0,44,47,0,222
85,69,24,0,37,0,0,61
85,74,0,0,0,24,0,24
85,75,0,0,0,35,0,35
85,77,34,0,26,0,0,60
85,78,225,0,26,0,0,251
85,79,96,0,52,0,0,148
85,80,59,0,39,0,0,98
85,81,98,0,0,24,0,122
85,82,35,0,19,24,0,78
85,83,71,0,12,69,0,152
85,84,1048,2108,0,24,0,3180
85,85,206,593,0,0,69,868
85,86,145,95,10,0,0,250
85,87,103,0,26,89,0,218
85,88,1141,63,31,35,0,1270
85,90,0,0,26,0,0,26
85,91,65,0,0,0,0,65
85,92,73,0,0,24,0,97
85,93,136,456,0,11,0,603
85,94,0,0,61,41,0,102
85,95,35,0,0,0,0,35
85,99,345,0,167,0,0,512
85,100,943,0,187,41,0,1171
85,101,0,0,0,361,0,361
85,103,36,0,0,0,0,36
85,105,0,0,29,0,0,29
85,106,35,0,0,0,0,35
85,241,0,0,0,11,0,11
86,2,0,0,82,0,0,82
86,3,0,0,32,0,0,32
86,4,0,0,18,20,0,38
86,5,0,0,47,0,0,47
86,6,9,0,0,0,0,9
86,7,18,0,0,0,0,18
86,9,0,0,20,0,0,20
86,19,0,0,74,0,0,74
86,21,0,0,70,0,0,70
86,24,0,0,46,0,0,46
86,27,9,0,41,0,0,50
86,28,0,0,45,0,0,45
86,29,9,0,9,0,0,18
86,30,9,0,89,20,0,118
86,31,0,0,0,66,0,66
86,32,163,0,74,0,0,237
86,33,0,47,44,0,0,91
86,34,85,0,0,0,0,85
86,36,116,0,0,0,0,116
86,43,0,0,41,0,0,41
86,45,0,0,166,0,0,166
86,49,0,0,0,18,0,18
86,55,20,0,0,0,0,20
86,56,0,0,45,0,0,45
86,57,18,0,45,24,0,87
86,58,18,0,0,0,0,18
86,61,33,0,0,0,0,33
86,63,64,0,0,0,0,64
86,64,36,0,0,0,0,36
86,65,18,0,0,0,0,18
86,68,0,0,70,0,0,70
86,69,0,0,22,0,0,22
86,74,18,0,0,32,0,50
86,76,0,0,0,40,0,40
86,77,38,64,0,20,0,122
86,78,36,0,0,18,0,54
86,79,171,0,0,18,0,189
86,80,0,0,48,0,0,48
86,81,27,0,19,9,0,55
86,82,0,0,89,0,0,89
86,83,205,30,0,138,0,373
86,84,110,248,10,76,26,470
86,85,106,95,10,0,0,211
86,86,61,711,0,18,0,790
86,87,176,9,27,9,0,221
86,88,269,467,0,263,0,999
86,89,0,0,226,0,147,373
86,90,18,0,372,96,0,486
86,91,9,0,0,0,0,9
86,93,127,18,44,0,0,189
86,94,58,0,10,63,0,131
86,95,0,0,102,0,0,102
86,96,18,0,0,40,0,58
86,97,0,0,0,45,0,45
86,98,12,0,0,0,0,12
86,100,0,0,19,0,0,19
86,102,123,0,0,0,0,123
87,1,0,0,33,33,0,66
87,3,33,0,176,0,0,209
87,4,214,0,36,0,0,250
87,5,0,0,91,0,0,91
87,6,0,0,36,0,0,36
87,7,0,0,27,0,0,27
87,8,98,0,0,0,0,98
87,13,0,0,33,0,0,33
87,16,0,0,142,0,0,142
87,19,0,0,26,0,0,26
87,23,0,0,33,0,0,33
87,24,0,0,53,0,0,53
87,26,0,0,30,0,0,30
87,27,0,0,271,0,0,271
87,28,0,0,127,0,0,127
87,29,0,0,57,0,0,57
87,30,98,0,155,33,0,286
87,31,160,0,0,33,0,193
87,32,67,0,236,0,49,352
87,34,145,0,92,0,0,237
87,35,81,0,142,0,0,223
87,36,150,0,26,0,49,225
87,43,100,0,0,0,0,100
87,44,0,0,33,0,0,33
87,49,50,0,100,0,0,150
87,52,0,0,193,0,0,193
87,53,33,0,33,0,0,66
87,54,142,0,142,0,0,284
87,55,0,0,412,0,0,412
87,57,30,0,222,97,0,349
87,59,0,0,1606,0,0,1606
87,60,67,0,0,0,0,67
87,61,0,0,100,0,0,100
87,62,67,0,24,0,0,91
87,63,6,0,0,0,0,6
87,65,111,0,0,0,0,111
87,67,284,0,0,0,0,284
87,68,358,0,121,152,0,631
87,69,138,0,26,0,0,164
87,70,33,0,0,24,0,57
87,74,173,0,109,98,0,380
87,76,94,0,0,0,0,94
87,77,151,240,249,0,206,846
87,78,203,0,0,0,0,203
87,79,51,33,699,0,0,783
87,80,209,33,100,78,146,566
87,81,340,0,0,100,0,440
87,82,199,0,56,243,49,547
87,83,658,1001,262,0,100,2021
87,84,1284,244,0,134,0,1662
87,85,170,33,26,0,0,229
87,86,149,0,46,9,0,204
87,87,853,2824,219,156,97,4149
87,88,2949,2698,36,722,0,6405
87,89,1034,136,52,0,0,1222
87,90,356,201,276,0,0,833
87,91,27,0,0,0,0,27
87,92,64,0,0,0,0,64
87,93,240,0,128,0,0,368
87,94,33,0,65,33,0,131
87,95,371,33,36,96,0,536
87,96,1139,0,36,33,0,1208
87,97,0,0,392,86,0,478
87,99,96,0,0,0,0,96
87,100,708,61,912,0,0,1681
87,101,153,0,322,56,0,531
87,102,0,0,0,47,0,47
87,104,0,0,140,89,0,229
87,105,423,0,328,0,0,751
87,106,0,0,26,33,0,59
87,107,0,0,0,27,0,27
87,238,168,0,0,0,0,168
88,1,0,0,438,404,0,842
88,2,0,0,138,0,0,138
88,3,0,0,0,138,0,138
88,4,0,101,0,0,0,101
88,5,634,0,964,415,200,2213
88,6,0,0,0,440,0,440
88,7,200,0,0,0,0,200
88,8,24,0,71,0,0,95
88,9,0,0,138,0,0,138
88,16,266,0,0,0,0,266
88,17,0,0,0,220,0,220
88,19,138,0,0,0,0,138
88,20,138,0,0,0,0,138
88,21,138,0,0,0,0,138
88,22,0,0,150,0,0,150
88,23,377,0,138,0,0,515
88,24,138,0,0,0,0,138
88,25,138,0,201,0,0,339
88,27,46,0,260,0,0,306
88,29,0,0,260,440,0,700
88,30,420,0,389,487,0,1296
88,31,515,0,0,0,0,515
88,32,878,0,322,0,0,1200
88,33,62,0,0,0,0,62
88,34,317,0,0,0,0,317
88,35,47,0,0,0,0,47
88,36,537,0,150,131,0,818
88,37,138,0,150,67,0,355
88,38,35,0,0,0,0,35
88,41,138,0,0,0,0,138
88,45,0,0,118,138,0,256
88,47,101,0,0,0,0,101
88,49,0,0,141,0,0,141
88,54,391,0,0,0,0,391
88,55,0,0,0,138,0,138
88,56,0,0,101,0,0,101
88,57,276,0,0,253,0,529
88,59,0,0,101,0,0,101
88,60,0,0,414,138,0,552
88,61,0,0,101,253,0,354
88,63,62,0,0,0,0,62
88,64,0,0,0,145,0,145
88,66,58,0,0,0,0,58
88,67,0,0,150,0,0,150
88,68,619,0,110,138,0,867
88,69,138,0,0,0,0,138
88,70,0,0,110,141,0,251
88,74,98,138,526,138,0,900
88,75,276,0,0,0,0,276
88,77,173,0,560,138,0,871
88,78,138,0,460,0,0,598
88,79,179,0,150,41,33,403
88,80,438,0,22,831,0,1291
88,81,138,0,0,0,0,138
88,82,812,0,150,719,0,1681
88,83,815,301,228,49,0,1393
88,84,1630,1077,110,152,0,2969
88,85,1082,63,12,52,0,1209
88,86,354,467,0,186,0,1007
88,87,2741,2463,0,788,0,5992
88,88,2912,22379,0,599,0,25890
88,89,624,440,0,166,0,1230
88,90,1807,1884,0,123,105,3919
88,91,158,28,0,537,0,723
88,92,277,0,5,0,0,282
88,93,1451,186,0,297,0,1934
88,94,1970,993,153,788,0,3904
88,95,355,0,275,0,0,630
88,96,689,0,0,0,0,689
88,97,455,0,202,0,0,657
88,98,276,0,0,0,0,276
88,99,138,0,107,0,0,245
88,100,747,0,570,536,0,1853
88,101,883,261,865,361,0,2370
88,102,934,0,0,0,0,934
88,103,0,0,0,72,0,72
88,104,171,0,0,0,0,171
88,105,294,0,0,0,0,294
88,106,69,0,0,0,0,69
88,107,850,0,153,435,0,1438
88,239,391,0,0,0,0,391
88,241,0,0,116,0,0,116
89,1,0,0,72,0,0,72
89,4,0,0,0,168,0,168
89,5,0,0,52,0,0,52
89,6,0,0,231,0,0,231
89,7,0,0,392,0,0,392
89,9,62,0,0,0,0,62
89,12,118,0,0,0,0,118
89,24,0,0,168,0,0,168
89,27,0,0,405,0,0,405
89,28,0,0,145,0,0,145
89,29,0,0,48,0,0,48
89,30,0,0,119,0,0,119
89,31,0,0,119,0,0,119
89,32,0,0,48,0,0,48
89,34,48,0,79,0,0,127
89,35,0,0,101,0,0,101
89,36,48,0,31,48,0,127
89,49,0,0,31,0,0,31
89,56,48,0,224,0,0,272
89,57,296,0,0,0,0,296
89,59,0,0,0,57,0,57
89,68,48,0,0,150,0,198
89,69,0,0,183,0,0,183
89,77,149,0,52,0,0,201
89,78,0,0,143,96,0,239
89,79,0,0,168,0,0,168
89,80,216,0,0,0,69,285
89,81,0,0,57,0,0,57
89,83,477,0,287,0,799,1563
89,84,325,0,0,124,0,449
89,86,0,0,226,0,147,373
89,87,738,184,0,0,0,922
89,88,499,440,0,166,0,1105
89,89,152,1287,0,0,0,1439
89,90,947,0,0,134,0,1081
89,91,0,0,9,0,0,9
89,93,40,0,0,0,0,40
89,94,269,0,0,0,0,269
89,95,0,81,0,0,0,81
89,96,505,168,119,0,0,792
89,97,35,0,0,0,0,35
89,99,224,0,0,0,0,224
89,100,0,418,183,237,0,838
89,101,230,0,158,0,0,388
89,102,114,0,0,0,0,114
89,104,0,0,127,0,0,127
89,105,0,0,0,28,0,28
89,240,0,0,210,0,0,210
90,1,0,0,134,0,0,134
90,3,0,0,123,0,0,123
90,5,123,0,326,0,0,449
90,6,62,0,76,0,0,138
90,7,0,0,67,0,0,67
90,10,0,0,0,189,0,189
90,19,123,0,0,0,0,123
90,24,214,0,718,0,0,932
90,25,0,0,0,62,0,62
90,27,93,0,124,378,0,595
90,28,189,0,62,0,0,251
90,29,0,0,62,0,0,62
90,30,199,0,0,0,0,199
90,31,0,0,581,0,0,581
90,32,0,0,79,0,0,79
90,34,129,0,0,0,0,129
90,36,62,0,67,448,0,577
90,37,91,0,83,0,0,174
90,49,0,0,72,0,0,72
90,54,14,0,0,0,0,14
90,58,0,0,109,0,0,109
90,61,0,0,123,0,0,123
90,66,166,0,0,0,0,166
90,68,62,0,0,337,0,399
90,70,62,0,0,0,0,62
90,74,0,0,209,0,0,209
90,75,0,0,35,0,0,35
90,77,62,0,0,0,0,62
90,78,189,0,67,0,0,256
90,79,83,0,189,76,0,348
90,82,0,0,233,214,89,536
90,83,371,189,206,69,0,835
90,84,526,51,118,281,0,976
90,85,11,0,26,0,0,37
90,86,18,0,482,0,0,500
90,87,768,262,243,0,0,1273
90,88,1591,2044,0,335,105,4075
90,89,659,168,0,294,0,1121
90,90,1981,5473,254,859,549,9116
90,91,132,0,0,31,0,163
90,93,89,0,79,0,0,168
90,94,201,536,0,0,0,737
90,95,164,0,0,0,0,164
90,96,959,0,0,0,0,959
90,97,162,0,38,35,0,235
90,98,281,0,25,0,0,306
90,99,51,0,0,0,0,51
90,100,790,432,418,178,274,2092
90,101,1861,129,0,328,0,2318
90,103,11,0,6,35,0,52
90,104,63,0,0,0,0,63
90,105,269,0,0,371,0,640
90,108,123,0,0,0,0,123
90,240,0,0,0,0,274,274
91,8,0,228,80,0,0,308
91,19,0,0,884,0,0,884
91,21,110,0,83,0,0,193
91,26,0,0,156,0,0,156
91,27,31,0,0,0,0,31
91,28,60,0,28,0,0,88
91,30,95,0,0,0,0,95
91,31,0,0,0,30,0,30
91,32,10,0,0,0,0,10
91,33,0,0,24,0,0,24
91,34,37,0,0,0,0,37
91,35,0,0,182,0,0,182
91,36,95,0,0,0,0,95
91,37,44,0,62,0,0,106
91,39,0,0,736,0,0,736
91,41,26,0,429,0,0,455
91,42,0,0,81,0,0,81
91,43,0,0,9,0,0,9
91,45,0,0,0,660,0,660
91,47,107,0,134,0,0,241
91,48,0,0,186,0,0,186
91,52,0,0,89,0,0,89
91,55,0,0,192,0,0,192
91,56,0,0,17,0,0,17
91,58,31,0,0,0,0,31
91,63,0,0,0,10,0,10
91,67,0,0,80,0,0,80
91,68,9,0,9,0,0,18
91,75,35,0,0,0,0,35
91,76,57,0,0,0,0,57
91,77,280,0,0,0,0,280
91,79,41,0,0,0,0,41
91,82,0,0,30,33,0,63
91,83,58,0,0,0,0,58
91,84,121,0,55,8,0,184
91,85,65,0,0,0,0,65
91,86,9,0,80,0,0,89
91,87,0,0,0,27,0,27
91,88,182,28,0,537,0,747
91,89,0,0,9,0,0,9
91,90,199,0,0,31,0,230
91,91,37,2802,0,37,0,2876
91,92,0,0,57,0,0,57
91,93,31,0,1033,0,41,1105
91,94,20,0,48,0,0,68
91,98,8,0,0,23,0,31
91,99,338,73,0,23,0,434
91,100,202,10,692,25,0,929
91,101,0,0,180,0,0,180
91,102,9,0,0,0,0,9
91,103,10,0,0,0,0,10
91,104,9,0,0,0,0,9
91,105,10,0,0,0,0,10
